"link","nazwa","cena","marka","srednia_ocena","liczba_ocen","typ_produktu","skladniki","alergeny"
"https://www.hebe.pl/vt-cosmetics-podklad-w-formie-cushion-23-natural-beige-12-g-57582696.html","Podkład w formie cushion 23 natural beige",79.11,"VT Cosmetics",5,1,"Podkłady","Purified Water, Cyclopentasiloxane, Titanium Dioxide, Zinc Oxide, Butylene Glycol, Butylene Glycol Dicaprylate/Dicaprate, Lauryl Peg-10 Tris(Trimethylsiloxy)Silylethyldimethicone, Trimethylsiloxysilicate, Isododecane, Butyloctyl Salicylate, Niacinamide, Cetyl Pg/Ppg-10/1 Dimethicone, Magnesium Sulfate, Aluminum Hydroxide, Caprylic/Capric Glycerase, Stearic Acid, Polyglyceryl-4isostearate, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Polymethyl Methacrylate, Triethoxycaprylylsilane, Yellow Iron Oxide, 1, 2- Hexanediol, Quaternium-90 Bentonite, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Trimethylsiloxysilicate/Dimethiconeol Crosspolymer, Red Iron Oxide, Fragrance, Adenosine, Black Iron Oxide, Silica, White Tree Ear Extract, Centella Asiatica Extract, Polyglutamic Acid, Cloud Mushroom Extract, Tocopherol, Reishi Mushroom Extract, Sodium Hyaluronate, Elm Root Extract, Kudzu Root Extract, Evening Primrose Flower Extract, King Pine Leaf Extract, Peppermint Leaf Extract, Marjoram Leaf Extract, Rosehip Fruit Extract, Thyme Leaf Extract, Zinnia Mushroom Extract, Mud Mushroom Extract, Yeast Fermentation Filtrate, Propolis Extract, Asiaticoside, Asiatic Acid, Madecassoside, Madecassic Acid","fragrance"
"https://www.hebe.pl/cosrx-nawilzajacy-krem-do-twarzy-65-g-000000000000454112.html","Nawilżający krem do twarzy",114.99,"Cosrx",5,4,"Kremy do twarzy","Propolis Extract, Butylene Glycol, Glycerin, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, 1, 2-Hexanediol, Honey Extract, Royal Jelly Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cassia Obtusifolia Seed Extract, Cetearyl Olivate, Beeswax, Cetearyl Alcohol, Sorbitan Olivate, Allantoin, Arginine, Carbomer, Xanthan Gum","alcohol"
"https://www.hebe.pl/medicube-zluszczajace-platki-do-twarzy-70-szt.-1-opak.-75774651.html","Złuszczające płatki do twarzy",138.9,"Medicube",NA,NA,"Peelingi do twarzy","Zero Pore Pads Water, Methylpropanediol, Trometamin, Lactic Acid, Alcohol Denat., 1, 2-Hexanediol, Panthenol, Glycereth-26, Salicylic Acid, Ammonium Acryloyldimethyltaurate/Vp, Copolymer, Betaine, Trehalose, Polyglyceryl-10 Laurate, Ethylhexylglycerin, Glycerin, Allantoin, Polyglyceryl-10 Myristate, Disodium Edta, Butylene Glycol, Sodium Hyaluronate, Betaine Salicylate, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Vitis Vinifera (Grape) Fruit Extract, Citrus Aurantifolia (Lime) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Ethyl Hexanediol, Centella Asiatica Extract, Slix Alba (Willow) Bark Extract, Origanum Vulgare Leaf Extract, Chamaecyparis Obtusa Leaf Extract, Lactobacillus/Soybean Ferment Extract, Cinnamomum Cassia Bark Extract, Scutellaria Baicalensis Root Extract, Portulaca Oleracea Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Pueraria Lobata Root Extract, Limonene","alcohol"
"https://www.hebe.pl/mezclar-mgielka-do-twarzy-120-ml-67495399.html","Mgiełka do twarzy",79.11,"Mezclar",NA,NA,"Toniki i hydrolaty","Purified Water, Cetyl Ethylhexanoate, Niacinamide, Glycerin, Caprylic/Capric Triglyceride, 1, 2-Hexanediol, Ectoine, Cyanocobalamin, Retinyl Palmitate, Ascorbic Acid, Tocopherol, Panthenol, Betaine, Damask Rose Flower Oil, Drumstick Seed Oil, Rosehip Fruit Oil, Vitamin Tree Fruit Oil, Sweet Almond Oil, Jojoba Seed Oil, Sunflower Seed Oil, Tocopheryl Acetate, Provence Rose Flower Extract, Turmeric Root Extract, Indian Neem Flower Extract, Indian Neem Tree Leaf Extract, Nasturtium Extract, Nasturtium Leaf Extract, Malt Extract, Coral Horse Extract, Ivygod Fruit Extract, Indian Neem Bark Extract, Holy Basil Leaf Extract, Balei Extract, Hydrolyzed Flax Extract, Fennel Seed Extract, Propanediol, Butylene Glycol, Adenosine, Xanthan Gum, Mandarin Peel Oil, Limonene, Lecithin, Ethylhexylglycerin, Polyglyceryl-10 Oleate, Disodium Edta",NA
"https://www.hebe.pl/some-by-mi-krem-z-filtrem-spf50-typu-tone-up-50-ml-59221013.html","Krem z filtrem spf50 typu tone-up",98.06,"Some By Mi",NA,NA,"Kremy z filtrem UV","Melaleuca Alternifolia (Tea Tree) Leaf Water(378, 000 Ppm), Cyclopentasiloxane, Zinc Oxide, Butyloctyl Salicylate, Titanium Dioxide, Propanediol, Benzotriazolyl Dodecyl p-Cresol, Peg-10 Dimethicone, Niacinamide, Phenyl Trimethicone, Disteardimonium Hectorite, Magnesium Sulfate, 1, 2-Hexanediol, Caprylic/Capric Glycerides, Dimethicone, Vp/Hexadecene Copolymer, Polymethylsilsesquioxane, Aluminum Hydroxide, Stearic Acid, Sorbitan Sesquioleate, Dimethicone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Lavandula Angustifolia (Lavender) Oil, Adenosine, Water, Aloe Barbadensis Leaf Extract, Glycerin, Centella Asiatica Leaf Extract(5, 000 Ppb), Butylene Glycol, Artemisia Vulgaris Extract(9, 800 Ppb), Glycolipids, Pyrus Communis (Pear) Flower Extract, Polyglyceryl-10 Oleate, Resveratrol, Ethylhexylglycerin, Asiaticoside(4 Ppb), Madecassic Acid(3 Ppb), Asiatic Acid(3 Ppb), Madecassoside(0.5 Ppb), Triethoxycaprylylsilane, Linalool, Limonene",NA
"https://www.hebe.pl/mary-may-rozswietlajaca-maska-do-twarzy-30-g-57582639.html","Rozświetlająca maska do twarzy",49.08,"Mary & May",5,1,"Maseczki","Purified Water, Kaolin, Glycerin, Bentonite, 1, 2-Hexanediol, Dipropylene Glycol, Western Raspberry Extract, Kelp Extract, Nasturtium Leaf Extract, Black Tea Extract, Hydrogenated Lecithin, Butylene Glycol, Xanthan Gum, Sweet Almond Shell Powder, Allantoin, Fructo-Oligosaccharides, Maniquagan Clay, Beta-Glucan, Canadian Colloidal Clay, Tocopherol, Yeast Fermentation Filtrate, Illite, Hydrolyzed Hyaluronic Acid, Montmorillonite, Fragrance, Ethylhexylglycerin, Black Iron Oxide, Red Iron Oxide","fragrance, propylene glycol"
"https://www.hebe.pl/prreti-krem-pod-oczy-30-g-000000000000502347.html","Krem pod oczy",39.99,"Prreti",5,1,"Kremy i serum pod oczy","Aqua, Glycerin, Butylene Glycol, Hydrogenated Polyisobutene, Isododecane, Triethylhexanoin, Cetearyl Alcohol, Hydrogenated Polydecene, Niacinamide, Cetearyl Olivate, Sorbitan Olivate, Glyceryl Stearate, Theobroma Cacao (Cocoa) Seed Butter, Soluble Collagen, Copper Tripeptide-1, Acetyl Hexapeptide-8, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Tripeptide-1, Tripeptide-2, Tripeptide-3, Acetyl Octapeptide-3, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Ceramide Np, Lactobacillus Ferment, Saccharomyces Ferment Filtrate, Beta-Glucan, Trehalose, Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, Sodium Hyaluronate Crosspolymer, Stearic Acid, Palmitic Acid, Myristic Acid, Polyacrylate-13, Polyisobutene, Polysorbate 20, Sorbitan Isostearate, Polyglyceryl-3 Methylglucose Distearate, Synthetic Beeswax, Dimethicone, Carbomer, Sorbitan Stearate, Tromethamine, Xanthan Gum, Adenosine, 1, 2-Hexanediol, Hydroxyacetophenone, Parfum","alcohol"
"https://www.hebe.pl/im-from-ryzowy-krem-do-twarzy-50-g-75774634.html","Ryżowy krem do twarzy",139,"I'm from",NA,NA,"Kremy do twarzy","Rice Bran Water (41%), Purified Water, Glycerin, Butylene Glycol, Cetyl Ethyl Hexanoate, Pentaerythrityl Tetraethyl Hexanoate, Hydrogenated Polyaisobutene, Synthetic Bead Wax, Shea Butter, Polyglyceryl-3 Methyl Glucose Distearate, Vinyl Dimethicone, Pentylene Glycol, 1, 2-Nucleic Acid Diol, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Rice Bran Oil (8ppm), Glyceryl Stearate, Ammonium Acryloyldimethyltaurate/v Picopolymer, Bisabolol, Cetearylolivate, Panthenol, Sorbitanolibate, Caprylyl Glycol, Ethylhexyl Glycerin, Adenosine, Trisodium Ethylene Diaminida Iseoksi Nate, Ceramide Np, Tocopherol, Phytosphingosine, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Behenyl Alcohol, Xanthan Gum","alcohol"
"https://www.hebe.pl/mixsoon-zel-nawilzajacy-do-twarzy-150-ml-000000000000530942.html","Żel nawilżający do twarzy",63.99,"Mixsoon",5,2,"Kremy do twarzy","Water / Aqua, Water, Glycerin, Butylene Glycol, 1, 2-Hexanediol, Carbomer, Polyglycerin-3, Tromethamine, Eucalyptus Globulus Leaf Extract, Mentha Arvensis Extract, Aloe Barbadensis Leaf Extract, Cymbopogon Citratus Extract, Panthenol, Ethylhexylglycerin, Tremella Fuciformis Polysaccharide, Hydrolyzed Hyaluronic Acid, Disodium Edta, Sodium Hyaluronate, Erythritol",NA
"https://www.hebe.pl/huangjisoo-olejek-do-demakijazu-100-ml-57582637.html","Olejek do demakijażu",92.42,"Huangjisoo",NA,NA,"Olejki do mycia i demakijażu","Prunus Armeniaca (Apricot) Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbeth-30 Tetraoleate, Camellia Sinensis (Green Tea) Seed Oil, Macadamia Ternifolia (Macadamia) Seed Oil, Polyglyceryl-10 Caprylate/Caprate, Tocopherol, Oenothera Biennis (Evening Primrose) Oil, Calendula Officinalis (Pot Marigold) Oil, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil",NA
"https://www.hebe.pl/heimish-paletka-cieni-do-oczu-14-g-57582627.html","Paletka cieni do oczu",81.67,"Heimish",NA,NA,"Paletki cieni","[01 Rosy Champagne] Calcium Titanium Borosilicate, Phenyl Trimethicone, Calcium Aluminum Borosilicate, Diisostearyl Malate, Talc, Titanium Dioxide, Isononyl Isononanoate, Triethylhexanoin, Dimethicone Crosspolymer, Bis-Diglceryl Polyacyladipate-2, Neopentyl Glycol Diheptanoate, Synthetic Fluorphlogopite, Iron Oxide Red, Magnesium Stearate, Silica, Mica, Caprylyl Glycol, Dextrin Palmitate/Ethylhexanoate, Dextrin Palmitate, Isodecyl Neopentanoate, Glyceryl Caprylate, Tin Oxide, Ethylhexylglycerin, Dibutyl Lauroyl Glutamide, Hippophae Rhamnoides Fruit Oil, Vanilla Planifolia Fruit Extract, Moringa Oleifera Seed Oil, Glycerin, Tocopherol, Octyldodecanol, Oleyl Alcohol, Butyrospermum Parkii (Shea) Butter, Ceramide Np, 1, 2-Hexanediol, Phytosphingosine, Hydrogenated Lecithin, Glycine Soja (Soybean) Oil, Candida Bombicola/Glucose/Methyl Rapeseedate [02 Pink Glam] Mica, Titanium Dioxide, Talc, Synthetic Fluorphlogopite, Triethylhexanoin, Polyglyceryl-2 Triisostearate, Hydrogenated Castor Oil Isostearate, Magnesium Stearate, Iron Oxide Red, Caprylyl Glycol, Carmine, Glyceryl Caprylate, Ethylhexylglycerin, Tin Oxide, Hippophae Rhamnoides Fruit Oil, Vanilla Planifolia Fruit Extract, Moringa Oleifera Seed Oil, Glycerin, Tocopherol, Octyldodecanol, Oleyl Alcohol, Butyrospermum Parkii (Shea) Butter, Ceramide Np, 1, 2-Hexanediol, Phytosphingosine, Hydrogenated Lecithin, Glycine Soja (Soybean) Oil, Candida Bombicola/Glucose/Methyl Rapeseedate [03 Pink Beige] Talc, Mica, Silica, Zinc Stearate, Ethylhexyl Palmitate, Boron Nitride, Titanium Dioxide, Magnesium Stearate, Caprylic/Capric Triglyceride, Iron Oxide Red, Iron Oxide Yellow, Dimethicone, Caprylyl Glycol, Tartrazine, Glyceryl Caprylate, Carmine, Iron Oxide Black, Ethylhexylglycerin, Triethoxycaprylylsilane, Water, Stearic Acid, Hippophae Rhamnoides Fruit Oil, Vanilla Planifolia Fruit Extract, Moringa Oleifera Seed Oil, Glycerin, Tocopherol, Octyldodecanol, Oleyl Alcohol, Butyrospermum Parkii (Shea) Butter, Ceramide Np, 1, 2-Hexanediol, Phytosphingosine, Hydrogenated Lecithin, Glycine Soja (Soybean) Oil, Candida Bombicola/Glucose/Methyl Rapeseedate [04 Aurora Pink] Calcium Titanium Borosilicate, Phenyl Trimethicone, Titanium Dioxide, Diisostearyl Malate, Calcium Aluminum Borosilicate, Talc, Triethylhexanoin, Isonyl Isononanoate, Bis-Diglyceryl Polyacyladipate-1, Dimethicone Crosspolymer, Neopentyl Glycol Diheptanoate, Synthetic Fluorphlogopite, Magnesium Stearate, Silica, Caprylyl Glycol, Dextrin Palmitate/Ethylhexanoate, Dextrin Palmitate, Isodecyl Neopentanoate, Glyceryl Caprylate, Tin Oxide, Ethylhexylglycerin, Iron Oxide Red, Dibutyl Lauroyl Glutamide, Iron Oxide Yellow, Hippophae Rhamnoides Fruit Oil, Vanilla Planifolia Fruit Extract, Moringa Oleifera Seed Oil, Triethoxycaprylylsilane, Glycerin, Tocopherol, Oleyl Alcohol, Octyldodecanol, Butyrospermum Parkii (Shea) Butter, Ceramide Np, 1, 2-Hexanediol, Phytosphingosine, Hydrogenated Lecithin, Glycine Soja (Soybean) Oil, Candida Bombicola/Glucose/Methyl Rapeseedate [05 Dusty Pink] Mica, Talc, Silica, Titanium Dioxide, Zinc Stearate, Ethylhexyl Palmitate, Boron Nitride, Iron Oxide Red, Iron Oxide Yellow, Magnesium Stearate, Ultramarine, Iron Oxide Black, Caprylic/Capric Triglyceride, Caprylyl Glycol, Dimethicone, Triethoxycaprylylsilane, Glyceryl Caprylate, Ethylhexylglycerin, Stearic Acid, Water, Hippophae Rhamnoides Fruit Oil, Vanilla Planifolia Fruit Extract, Moringa Oleifera Seed Oil, Glycerin, Tocopherol, Octyldodecanol, Oleyl Alcohol, Butyrospermum Parkii (Shea) Butter, Ceramide Np, 1, 2-Hexanediol, Phytosphingosine, Hydrogenated Lecithin, Glycine Soja (Soybean) Oil, Candida Bombicola/Glucose/Methyl Rapeseedate [06 Dry Rose] Talc, Mica, Silica, Zinc Stearate, Ethylhexyl Palmitate, Boron Nitride, Magnesium Myristate, Iron Oxide Red, Iron Oxide Yellow, Caprylic/Capric Triglyceride, Dimethicone, Iron Oxide Black, Caprylyl Glycol, Carmine, Titanium Dioxide, Glyceryl Caprylate, Ethylhexylglycerin, Water, Stearic Acid, Triethoxycaprylylsilan","alcohol"
"https://www.hebe.pl/mixsoon-woda-oczyszczajaca-z-wakrotka-azjatycka-300-ml-000000000000530944.html","Woda oczyszczająca z wąkrotką azjatycką",59.99,"Mixsoon",5,2,"Płyny do demakijażu","Water, Propanediol, Polyglyceryl-4 Caprate, (1, 2-Hexanediol), Polyglyceryl-6 Caprylate, Polyglyceryl-6 Ricinoleate, Polyglyceryl-3 Cocoate, Butylene Glycol, Betaine, Panthenol, Erythritol, Centella Asiatica Extract, Houttuynia Cordata Extract, Illicium Verum (Anise) Fruit Extract, Caprylyl Glycol, Allantoin, Disodium Edta, Citric Acid, Sodium Citrate,",NA
"https://www.hebe.pl/some-by-mi-naprawczy-krem-do-twarzy-50-ml-59220999.html","Naprawczy krem do twarzy",96.71,"Some By Mi",NA,NA,"Kremy do twarzy","Water(Aqua), Panthenol(50, 000 Ppm), Dipropylene Glycol, Propanediol, Methylpropanediol, Betaine, Octyldodecanol, 1, 2-Hexanediol, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Palmitic Acid, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycerin, Stearic Acid, Beta-Sitosterol(0.5 %), Squalane, Vinyl Dimethicone, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Jojoba Esters, Glyceryl Stearate, Stearyl Alcohol, Cetyl Alcohol, Polymethylsilsesquioxane, Phytosterols, Helianthus Annuus (Sunflower) Seed Wax, Sodium Stearoyl Glutamate, Ethylhexylglycerin, Helianthus Annuus (Sunflower) Seed Oil, Hydroxyethylcellulose, Xanthan Gum, Dipotassium Glycyrrhizate, Hydrogenated Lecithin, Sorbitan Isostearate, Sorbitan Olivate, Adenosine, Cetearyl Olivate, Citric Acid, Musa Sapientum (Banana) Fruit Extract, Rosa Damascena Flower Water, Sodium Phytate, Pyrus Communis (Pear) Fruit Extract, Biosaccharide Gum-1, Prunus Domestica Fruit Extract, Cucumis Melo (Melon) Fruit Extract, Carthamus Tinctorius (Safflower) Seed Oil, Butyrospermum Parkii (Shea) Butter, Polyglycerin-3, Butylene Glycol, Hedera Helix (Ivy) Leaf/Stem Extract, Disodium Phosphate, Sodium Phosphate, Tocopherol, Lactococcus Ferment Lysate, Bifida Ferment Lysate, Acetyl Hexapeptide-8, Lactobacillus Ferment Lysate, Copper Tripeptide-1, Palmitoyl Tripeptide-5, Palmitoyl Tripeptide-1, Palmitoyl Pentapeptide-4, Nonapeptide-1, Carnosine, Acetyl Tetrapeptide-9, Acetyl Tetrapeptide-5, Acetyl Tetrapeptide-2, Acetyl Octapeptide-3, Acetyl Tetrapeptide-3","alcohol, propylene glycol"
"https://www.hebe.pl/laneige-punktowe-serum-rozjasniajace-10-g-64133879.html","Punktowe serum rozjaśniające",139.9,"Laneige",NA,NA,"Serum, esencje i ampułki","Aqua, Ascorbic Acid, Propanediol, Dimethicone, Dipropylene Glycol, Tromethamine, 3-0-Ethyl Ascorbic Acid, Squalane, Panthenol, Sodium Chloride, Acetyl Glucosamine, Limonene, Caffeine, Sodium Hyaluronate, Sodium Sulfate, Disodium Edta, Glutathione, Parfum, Gardenia Florida Fruit Extract, Linalool, Dextrin Citral, Butylene Glycol, Arginine, Xanthan Gum, Niacinamide, Pentylene Glycol, Tranexamic Acid, Glycyrrhiza Glabra (Licorice) Root Extract, Tocopherol, Methyl Trimethicone, Carthamus Tinciorius (Safflower) Seed Oil, 1, 2-Hexanediol Ethylhexylglycerin, Centella Asiatica Flower Leaf/Stem Extract","propylene glycol"
"https://www.hebe.pl/round-lab-woda-do-demakijazu-twarzy-400-ml-75266982.html","Woda do demakijażu twarzy",71.2,"Round Lab",NA,NA,"Płyny do demakijażu","Water, Glycerin, Butylene Glycol, Dipropylene Glycol, Sea Water, Panthenol, Centella Asiatica Extract, Laminaria Japonica Extract, Ficus Carica (Fig) Fruit Extract, Ulmus Davidiana Root Extract, Artemisia Princeps Leaf Extract, Caprylyl Glycol, Polyglyceryl-10 Laurate, 1, 2-Hexanediol, Betaine, Allantoin, Hydroxyacetophenone, Disodium Edta","propylene glycol"
"https://www.hebe.pl/heimish-lekki-krem-nawilzajacy-do-twarzy-50-ml-54532339.html","Lekki krem nawilżający do twarzy",96.71,"Heimish",NA,NA,"Kremy do twarzy","Camellia Sinensis Leaf Extract (50%), Propanediol, Butylene Glycol, Diisostearyl Malate, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Polyglyceryl-3 Methylglucose Distearate, Cetearyl Alcohol, Niacinamide, Macadamia Ternifolia Seed Oil, Purified Water, Glyceryl Stearate, 1, 2-Hexanediol, Hydrogenated Polyisobutene, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polydecene, Dipropylene Glycol, Panthenol, Lactobacillus Ferment (110ppm), Saccharomyces Ferment (110ppm), Centerlla Asiatica (Gotu Kola) Extract, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Jasminum Officinale (Jasmine) Flower Water, Salvia Officinalis (Sage) Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Lavandula Angustifolia (Lavender) Flower Extract, Adenosine, Citrus Nobilis (Mandarin Orange) Peel Extract, Melia Azadirachta Leaf Extract, Cupressus Sempervirens Leaf/Stem Extract, Sodium Hyaluronate, Hedera Helix (Ivy) Leaf/Stem Extract, Litsea Cubeba Fruit Oil, Ribes Nigrum Leaf Extract, Polyacrylate-13, Peg-100 Stearate, Palmitic Acid, Tocopheryl Acetate, Stearic Acid, Polyisobutene, Hydroxyacetophenone, Cetyl Palmitate, Sorbitan Olivate, Sorbitan Palmitate, Polysorbate 20, Carbomer, Sorbitan Isostearate, Tromethamine, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Theobroma Cacao Seed Extract, Dextrin, Lauric Acid, Melia Azadirachta Flower Extract, Myristic Acid, Disodium Edta","alcohol, propylene glycol"
"https://www.hebe.pl/pyunkang-yul-kojaco-lagodzacy-krem-do-twarzy-30-ml-70597731.html","Kojąco-łagodzący krem do twarzy",87.91,"Pyunkang Yul",NA,NA,"Kremy do twarzy","Water, Glycerin, Phellodendron Amurense Bark Extract, Cetearyl Alcohol, Paeonia Lactiflora Bark/Sap Extract, Cetyl Alcohol, Glyceryl Stearate, Scutellaria Baicalensis Root Extract, Stearyl Alcohol, Caprylic/Capric Triglyceride, Cetyl Ethylhexanoate, Mentha Arvensis Extract, Dipropylene Glycol, Hydroxyacetophenone, Carbomer, Palmitic Acid, Stearic Acid, 1, 2-Hexanediol, Arginine, Myristyl Alcohol, Ethylhexylglycerin, Lauryl Alcohol, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Mentha Piperita (Peppermint) Oil, Myristic Acid, Squalane, Butyrospermum Parkii (Shea) Butter, Lonicera Japonica (Honeysuckle) Flower Extract, Butylene Glycol, Ceramide Np, Adansonia Digitata Seed Oil, Hydrogenated Lecithin, Pentylene Glycol, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Sodium Hyaluronate, Tocopherol, Caprylyl Glycol, Sodium Hyaluronate Crosspolymer, Ceramide Ns, Ceramide As, Hydrolyzed Hyaluronic Acid, Centella Asiatica Extract, Ceramide Eop, Ceramide Ap, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Madecassoside, Madecassic Acid, Asiaticoside, Asiatic Acid, Limonene, Citronellol, Geraniol, Linalool","alcohol, propylene glycol"
"https://www.hebe.pl/pyunkang-yul-krem-kojacy-do-twarzy-120-ml-57582656.html","Krem kojący do twarzy",79.11,"Pyunkang Yul",NA,NA,"Kremy do twarzy","Water, Gycan, Butylene Glycol, Caprylic/ Capric Triglyceride, Cetearyl Alcohol, Methylpropanediol, Macadamia Integrifolia Seed Oil, Hydrogenated Polydecene, Butyrospermum Parkii (Shea) Butter, Gyceryl Stearate, Arachidyl Alcohol, Behenyl Alcohol, Glyceryl Caprylate, Arachidyl Gucoside, Beeswax, Cetearyl Olivate, Sorbitan Stearate, Carbomer, Sorbitan Olivate, Sodium Methyl Stearoyl Taurate, Ethylhexyl Palmitate, Dipropylene Glycol, Cetyl Ethylhexanoate, Tromethamine, Ethylhexylglycerin, Hydrogenated Leathin, Disodium Edta, Ceramide Np, Betaine, 1, 2-Hexanediol, Pentylene Glycol, Caprylyl Glycol, Hydroxyacetophenone, Sodium Hyaluronate, Acetyl Hexapeptide-&, Lonicera Japonica (Honeysudde) Flower Extract","alcohol, propylene glycol"
"https://www.hebe.pl/pyunkang-yul-maska-do-twarzy-na-noc-120-ml-57582715.html","Maska do twarzy na noc",76.47,"Pyunkang Yul",5,1,"Maseczki","Purified Water, Butylene Glycol, Glycerin, Cyclohexasiloxane, Caprylyl Methicone, Polyglyceryl-3methylglucose Distearate, Hydroxyacetophenone, Trehalose, Sodium Polyacryloyldimethyltaurate, Carbomer, Isododecane, Ammonium Acryloyldimethyl Taurate/Vpicopolymer, Dicaprylyl Ether, Sodium Methyl Stearoyl Taurate, Panthenol, Astragalus Membranaceus Root Extract, Tromethamine, Salix Alba Bark Extract, Dipropylene Glycol, Ethylhexyl Glycerin, Polyglyceryl-10 Dilaurate, Dimethicone/Vinyl Dimethicone Crosspolymer, Disodium Edta, Dipotassium Glycyrrhizate, Gluconolactone, Moringa Oleifera Seed Oil, 1, 2-Hexanediol, Polyglyceryl-10 Myristate, Pentylene Glycol, Ceramide Np, Caprylyl Glycol, Phytosphingosine, Lonicera Japonica (Honeysuckle) Flower Extract, Sodium Hyaluronate, Hydrogenated Lecithin, Caprylic/Capric Triglyceride, Cetylethylhexanoate, Ethylhexyl Palmitate","propylene glycol"
"https://www.hebe.pl/pyunkang-yul-platki-oczyszczajace-do-twarzy-70-szt.-1-opak.-70597733.html","Płatki oczyszczające do twarzy",70.31,"Pyunkang Yul",NA,NA,"Chusteczki do demakijażu","Water, Butylene Glycol, Dipropylene Glycol, Polyglyceryl-6 Caprylate, Polyglyceryl-4 Caprate, Hydroxyacetophenone, Ethylhexylglycerin, Citric Acid, Octyldodecanol, 1, 2-Hexanediol, Portulaca Oleracea Extract, Phaseolus Radiatus Seed Extract, Hamamelis Virginiana (Witch Hazel) Extract, Centella Asiatica Extract, Ceramide Np","propylene glycol"
